L1_S24_F1844,L1_S24_F1846,Response
0.102,0.087,0
-0.14,-0.077,0
-0.077,-0.141,0
0.095,0.11800000000000001,0
0.389,-0.019,0
-0.264,0.215,0
-0.294,-0.032,0
0.032,0.084,0
0.01,-0.204,0
0.38,-0.196,0
0.028999999999999998,0.156,0
-0.332,0.18600000000000003,0
-0.059000000000000004,-0.11699999999999999,0
-0.23399999999999999,-0.057999999999999996,0
-0.14400000000000002,0.12300000000000001,0
-0.006999999999999999,-0.16,0
-0.215,0.14800000000000002,0
-0.08,-0.079,0
-0.127,-0.064,0
-0.254,-0.085,0
-0.128,0.13699999999999998,0
0.015,-0.109,0
-0.057,-0.136,0
-0.034,-0.067,0
0.067,0.131,0
-0.083,0.129,0
-0.282,-0.075,0
-0.12300000000000001,-0.08900000000000001,0
-0.248,0.162,0
0.002,0.12,0
0.004,-0.154,0
-0.292,0.001,0
-0.10400000000000001,-0.12,0
-0.268,0.223,0
0.136,-0.145,0
-0.205,-0.077,0
-0.11,0.155,0
-0.23399999999999999,-0.133,0
-0.053,0.128,0
0.12300000000000001,-0.127,0
0.026000000000000002,-0.134,0
-0.054000000000000006,0.095,0
0.07200000000000001,-0.122,0
-0.23199999999999998,-0.071,0
-0.129,0.147,0
0.36,-0.22699999999999998,0
-0.038,0.131,0
0.32899999999999996,0.023,0
0.031,-0.10800000000000001,0
-0.109,-0.069,0
-0.062,0.12300000000000001,0
0.095,-0.071,0
-0.24,0.11699999999999999,0
0.156,0.07400000000000001,0
-0.016,0.133,0
0.309,0.045,0
0.256,0.095,0
0.07200000000000001,-0.13,0
-0.34,0.204,0
0.201,-0.175,0
-0.309,0.183,0
0.057999999999999996,-0.128,0
0.038,-0.145,0
0.07400000000000001,0.11,0
0.006,0.153,0
0.284,0.043,0
-0.27,-0.027000000000000003,0
0.115,-0.177,0
0.078,0.10800000000000001,0
0.22699999999999998,0.031,0
-0.019,-0.106,0
-0.113,-0.069,0
-0.287,-0.075,0
-0.12,-0.07200000000000001,0
0.151,-0.215,0
0.11199999999999999,0.099,0
0.001,0.124,0
0.139,-0.14400000000000002,0
0.126,0.064,0
-0.315,-0.07400000000000001,0
-0.038,0.113,0
-0.292,-0.068,0
0.297,0.059000000000000004,0
0.231,0.04,0
0.23199999999999998,-0.16699999999999998,0
0.271,-0.187,0
-0.091,0.142,0
0.135,-0.175,0
-0.259,-0.159,0
-0.043,-0.075,0
0.002,0.146,0
-0.083,0.15,0
0.006999999999999999,0.149,0
-0.298,0.003,0
0.303,-0.198,0
0.068,0.139,0
-0.025,0.111,0
-0.057999999999999996,-0.124,0
-0.057999999999999996,-0.124,0
0.142,-0.14,0
-0.11900000000000001,0.146,0
-0.325,-0.07200000000000001,0
-0.242,-0.061,0
-0.198,0.149,0
0.314,-0.18100000000000002,0
0.03,-0.095,0
-0.10300000000000001,0.151,0
-0.10300000000000001,0.151,0
-0.337,0.005,0
-0.32299999999999995,0.14800000000000002,0
0.094,0.10300000000000001,0
-0.27,-0.07,0
0.03,-0.105,0
-0.07400000000000001,0.128,0
0.27,-0.122,0
-0.32299999999999995,-0.105,0
-0.11800000000000001,0.099,0
0.013000000000000001,0.129,0
-0.17,0.183,0
-0.12300000000000001,0.172,0
-0.099,0.154,0
-0.032,-0.125,0
0.11699999999999999,0.096,0
0.40299999999999997,-0.213,0
0.122,-0.17800000000000002,0
-0.35100000000000003,0.20800000000000002,0
0.20199999999999999,0.066,0
0.165,-0.32,0
0.057,0.087,0
-0.142,-0.03,0
-0.20600000000000002,-0.059000000000000004,0
0.1,-0.114,0
-0.154,0.106,0
0.129,0.033,0
-0.025,0.09699999999999999,0
0.34299999999999997,-0.207,0
-0.153,0.154,0
-0.018000000000000002,0.102,0
0.073,-0.10099999999999999,0
0.096,-0.162,0
-0.018000000000000002,0.166,0
0.05,-0.151,0
-0.083,0.129,0
-0.311,0.215,0
-0.011000000000000001,0.109,0
-0.075,0.13,0
-0.139,-0.06,0
-0.317,0.151,0
0.055999999999999994,-0.10800000000000001,0
0.015,0.122,0
-0.038,-0.10099999999999999,0
-0.051,-0.18600000000000003,0
0.445,-0.33,0
0.198,-0.156,0
0.14,0.08199999999999999,0
0.304,-0.19899999999999998,0
-0.08,0.139,0
-0.022000000000000002,0.145,0
0.003,-0.10400000000000001,0
-0.17,0.203,0
0.32299999999999995,0.011000000000000001,0
-0.345,0.248,0
-0.052000000000000005,-0.091,0
-0.258,-0.083,0
-0.302,-0.342,1
0.045,0.11,0
0.121,-0.13699999999999998,0
-0.263,0.193,0
-0.32899999999999996,0.239,0
-0.005,-0.094,0
0.07,0.1,0
0.233,-0.154,0
-0.126,-0.095,0
0.13,-0.138,1
0.13,-0.138,0
0.295,-0.172,0
-0.033,0.11,0
0.003,-0.166,0
-0.051,-0.198,0
-0.254,-0.047,0
0.044000000000000004,0.115,0
-0.05,-0.08,0
-0.129,-0.098,0
0.201,-0.204,0
0.301,0.027000000000000003,0
-0.27399999999999997,-0.024,0
-0.29600000000000004,0.191,0
0.37,-0.223,0
0.131,0.096,1
0.064,0.126,0
-0.034,0.122,0
-0.225,0.192,0
-0.005,0.14400000000000002,0
-0.18899999999999997,-0.023,0
0.115,0.10800000000000001,0
0.223,-0.166,0
-0.145,-0.08900000000000001,0
-0.179,0.187,0
-0.264,-0.033,0
0.019,-0.113,0
-0.055999999999999994,-0.099,0
-0.187,0.172,0
0.18,-0.152,0
-0.11,-0.087,0
0.045,-0.128,0
0.23199999999999998,-0.259,0
-0.201,-0.153,0
-0.162,-0.065,0
0.083,0.078,0
0.006999999999999999,-0.11900000000000001,0
-0.1,0.185,0
0.083,-0.127,0
0.129,0.099,0
-0.075,0.177,0
-0.147,0.179,0
-0.273,0.217,0
-0.3,-0.078,0
-0.226,0.20199999999999999,0
0.038,-0.12300000000000001,0
-0.28300000000000003,-0.11699999999999999,0
-0.28300000000000003,-0.11699999999999999,0
-0.287,-0.09,0
-0.337,0.21600000000000003,0
-0.264,-0.009000000000000001,0
-0.308,-0.105,0
-0.308,0.21600000000000003,0
0.172,-0.154,0
0.156,0.105,0
0.179,0.068,0
-0.20199999999999999,-0.047,0
0.145,0.079,0
-0.28,-0.063,0
0.135,0.083,0
0.017,0.11599999999999999,0
0.285,-0.179,0
-0.09,0.147,0
0.254,-0.19,0
-0.313,-0.075,0
-0.06,-0.07,0
0.267,-0.177,0
-0.28300000000000003,-0.023,0
-0.066,-0.071,0
0.198,0.062,0
-0.09,-0.106,0
0.121,0.105,0
0.18899999999999997,0.048,0
0.266,0.062,0
0.294,0.064,0
0.068,-0.10400000000000001,0
0.08,0.085,0
0.0,-0.11800000000000001,0
-0.24,0.16699999999999998,0
0.040999999999999995,0.10099999999999999,0
0.14,-0.166,0
-0.27,0.185,0
0.261,-0.168,0
-0.08,0.11900000000000001,0
-0.162,0.139,0
-0.222,-0.138,0
-0.077,-0.131,0
0.162,0.071,0
0.095,-0.114,0
-0.006999999999999999,0.114,0
-0.065,0.11599999999999999,0
0.307,-0.212,0
0.09,0.086,0
0.076,0.094,0
-0.213,0.069,0
0.147,-0.139,0
0.145,-0.166,0
-0.067,0.10800000000000001,0
-0.145,0.17,0
-0.17300000000000001,-0.069,0
-0.09699999999999999,-0.07,0
0.01,-0.12300000000000001,0
0.135,-0.191,0
0.29600000000000004,0.07200000000000001,0
0.106,0.10400000000000001,0
0.001,-0.081,0
-0.09300000000000001,0.157,0
-0.055,-0.076,0
-0.153,0.154,0
0.294,-0.20199999999999999,0
0.16,-0.09699999999999999,0
-0.239,-0.098,0
-0.33399999999999996,-0.078,0
-0.084,-0.11199999999999999,0
0.307,-0.204,0
-0.195,0.13699999999999998,0
-0.062,-0.067,0
-0.187,0.159,0
-0.006,-0.09699999999999999,0
0.302,0.039,0
0.267,0.037000000000000005,0
-0.29100000000000004,0.198,0
-0.135,0.152,0
0.387,-0.21600000000000003,0
0.053,-0.14800000000000002,0
-0.114,0.138,0
-0.002,-0.10099999999999999,0
0.016,-0.106,0
-0.124,-0.08900000000000001,0
-0.28600000000000003,0.172,0
0.317,0.039,0
0.077,-0.11699999999999999,0
-0.01,0.15,0
-0.251,0.13699999999999998,0
0.431,-0.005,0
0.31,0.009000000000000001,0
-0.132,0.122,0
-0.207,-0.16399999999999998,0
0.042,0.10400000000000001,0
-0.24100000000000002,-0.098,0
0.152,-0.151,0
0.092,-0.10400000000000001,0
0.076,-0.133,0
-0.09300000000000001,0.136,0
0.037000000000000005,-0.115,0
0.149,0.083,0
0.142,0.04,0
0.24100000000000002,-0.156,0
-0.013000000000000001,-0.09,0
-0.026000000000000002,-0.078,0
-0.268,0.161,0
-0.23,-0.094,0
0.24600000000000002,-0.19899999999999998,0
0.192,-0.151,0
0.10300000000000001,-0.127,0
0.07400000000000001,-0.13,0
-0.21899999999999997,0.139,1
-0.209,0.156,0
-0.134,-0.113,0
0.08900000000000001,-0.096,0
-0.207,0.163,0
0.21100000000000002,0.054000000000000006,0
0.275,-0.193,0
0.142,-0.14300000000000002,0
-0.087,-0.08199999999999999,0
0.066,0.138,0
0.354,0.027999999999999997,0
-0.32299999999999995,-0.006,0
-0.146,-0.077,0
0.08900000000000001,-0.147,0
-0.008,-0.111,0
-0.073,-0.08199999999999999,0
0.473,-0.018000000000000002,0
0.15,-0.168,0
-0.182,-0.10300000000000001,0
-0.248,0.237,0
-0.21899999999999997,0.18100000000000002,0
-0.14400000000000002,0.154,0
0.106,-0.10300000000000001,0
0.013999999999999999,-0.086,0
0.184,0.066,0
-0.08199999999999999,0.129,0
0.254,0.037000000000000005,0
0.036000000000000004,0.11800000000000001,0
-0.09699999999999999,0.127,0
-0.32899999999999996,-0.063,0
-0.109,0.121,0
-0.008,-0.105,0
0.27399999999999997,-0.18,0
0.027999999999999997,0.139,0
-0.146,-0.094,0
-0.078,0.139,0
-0.325,0.19699999999999998,0
-0.183,-0.122,0
-0.16399999999999998,-0.179,0
0.142,0.076,0
0.017,-0.109,0
0.21600000000000003,0.091,0
0.10400000000000001,0.073,0
0.008,-0.10400000000000001,0
-0.083,-0.063,0
-0.156,-0.187,0
-0.18,-0.073,0
0.18,-0.16399999999999998,0
0.07400000000000001,-0.111,0
-0.25,0.187,0
0.073,0.10099999999999999,0
-0.044000000000000004,-0.099,0
0.319,-0.191,0
0.18600000000000003,-0.15,0
-0.025,0.154,0
-0.129,0.174,0
0.079,-0.14800000000000002,0
0.106,-0.16399999999999998,0
-0.012,0.133,0
0.14300000000000002,-0.126,0
-0.019,-0.12300000000000001,0
0.139,-0.13,0
-0.271,-0.055,0
0.153,0.106,0
-0.034,-0.078,0
0.183,-0.153,0
-0.022000000000000002,-0.14,0
0.098,0.08199999999999999,0
0.106,-0.131,0
-0.302,-0.036000000000000004,0
0.077,0.13,0
0.013000000000000001,0.096,0
0.29100000000000004,-0.196,0
-0.033,-0.087,0
-0.037000000000000005,-0.12,0
0.20600000000000002,-0.177,0
0.076,-0.109,0
0.034,0.095,0
-0.099,0.142,0
0.057,0.14300000000000002,0
-0.266,-0.057999999999999996,0
-0.242,0.147,0
0.01,-0.102,0
0.139,0.085,0
-0.198,0.154,0
0.342,0.052000000000000005,0
0.133,-0.14,0
-0.166,0.12,0
0.094,-0.145,0
-0.308,0.20600000000000002,0
-0.332,-0.065,0
0.364,0.045,0
0.003,0.126,0
0.035,-0.138,0
-0.259,0.195,0
0.16,-0.16,0
0.033,0.14400000000000002,0
-0.214,0.146,0
0.17600000000000002,0.073,0
-0.182,0.14400000000000002,0
0.225,-0.17,0
0.039,-0.077,0
-0.004,-0.099,0
0.141,-0.17,0
0.306,0.018000000000000002,0
0.268,0.076,0
0.22399999999999998,0.086,0
0.217,0.1,0
-0.122,-0.07200000000000001,0
0.038,-0.122,0
0.07,0.095,0
-0.013000000000000001,-0.126,0
0.207,-0.141,0
0.026000000000000002,-0.10800000000000001,0
0.204,0.09300000000000001,0
-0.299,-0.02,0
0.317,0.071,0
0.281,0.025,0
0.09,-0.132,0
0.335,0.023,0
0.335,0.023,0
-0.035,0.132,0
0.159,0.077,0
0.098,-0.18100000000000002,0
0.121,0.062,0
-0.284,-0.003,0
0.168,-0.141,0
0.161,0.07200000000000001,0
-0.008,0.109,0
-0.34600000000000003,0.233,0
-0.34600000000000003,0.233,0
0.027999999999999997,0.124,0
0.027999999999999997,0.124,0
-0.139,-0.111,0
-0.065,-0.076,0
0.34700000000000003,0.031,0
-0.084,-0.076,0
0.239,0.053,0
0.335,0.015,0
0.244,-0.19,0
0.0,0.099,0
0.25,-0.168,0
-0.156,0.168,0
0.006,-0.135,0
-0.028999999999999998,-0.237,0
0.011000000000000001,0.098,0
-0.223,0.218,0
0.325,-0.2,0
0.325,-0.2,0
-0.17600000000000002,0.174,0
-0.17600000000000002,0.174,0
-0.17600000000000002,0.174,0
0.281,-0.171,0
-0.36200000000000004,0.23600000000000002,0
-0.095,0.172,0
-0.011000000000000001,0.109,0
0.064,-0.107,0
0.025,-0.128,0
0.344,0.02,0
0.17300000000000001,0.091,0
0.391,-0.23199999999999998,0
-0.086,-0.07200000000000001,0
-0.17600000000000002,-0.064,0
0.165,-0.152,0
0.11800000000000001,-0.14400000000000002,0
0.133,-0.14300000000000002,0
0.213,0.091,0
-0.355,0.222,0
0.252,-0.17600000000000002,0
0.054000000000000006,0.14400000000000002,0
-0.063,-0.139,0
-0.244,-0.062,0
-0.244,-0.062,0
-0.004,0.127,0
0.332,-0.215,0
0.07200000000000001,-0.147,0
-0.051,-0.096,0
-0.09,-0.096,0
-0.175,-0.11800000000000001,0
-0.214,0.183,0
-0.10099999999999999,0.16,0
-0.21100000000000002,-0.085,0
0.151,0.076,0
0.147,0.07200000000000001,0
-0.24100000000000002,-0.09,0
0.268,0.053,0
-0.079,0.153,0
0.012,-0.10300000000000001,0
-0.142,-0.08800000000000001,0
0.205,-0.223,0
0.06,-0.13,0
-0.36,0.233,0
-0.158,0.155,0
0.001,-0.098,0
0.129,-0.122,0
-0.051,0.11699999999999999,0
0.138,0.08,0
-0.122,0.145,0
0.091,-0.10800000000000001,0
-0.073,0.16399999999999998,0
-0.326,0.171,0
-0.326,0.171,0
-0.057999999999999996,-0.185,0
-0.012,0.133,0
-0.156,-0.07400000000000001,0
-0.094,0.192,0
0.018000000000000002,-0.11699999999999999,0
0.26,0.079,0
0.259,0.083,0
-0.04,0.091,0
-0.35,0.204,0
-0.289,0.182,0
0.29,0.031,0
0.32799999999999996,0.040999999999999995,0
-0.16699999999999998,0.134,0
-0.222,-0.08,0
-0.222,-0.08,0
-0.10400000000000001,-0.1,0
0.226,0.054000000000000006,0
-0.23800000000000002,-0.015,0
0.168,0.049,0
-0.14,0.156,0
0.025,0.111,0
0.129,0.085,0
0.10400000000000001,0.10400000000000001,0
-0.295,-0.47700000000000004,0
0.20199999999999999,-0.149,0
0.079,-0.11599999999999999,0
-0.35700000000000004,0.23199999999999998,0
0.055999999999999994,0.14400000000000002,0
-0.06,0.138,1
-0.06,0.138,0
-0.319,-0.004,0
-0.081,-0.067,0
0.129,-0.136,0
0.168,0.053,0
-0.13699999999999998,0.171,0
0.079,-0.20199999999999999,0
-0.040999999999999995,0.10400000000000001,0
0.193,-0.163,0
0.293,-0.179,0
0.036000000000000004,-0.077,0
-0.006999999999999999,-0.13699999999999998,0
0.156,-0.13699999999999998,0
-0.031,-0.09,0
0.084,0.092,0
-0.336,-0.022000000000000002,0
0.068,-0.102,0
-0.038,0.047,0
0.151,0.09,0
0.054000000000000006,0.08800000000000001,0
0.179,-0.151,0
-0.001,-0.122,0
-0.016,-0.12,0
-0.098,0.156,0
-0.08,-0.076,0
0.24600000000000002,-0.162,0
-0.013000000000000001,-0.142,0
0.254,-0.182,0
0.203,-0.182,0
0.177,-0.155,0
-0.29100000000000004,-0.094,1
-0.092,-0.083,0
-0.107,-0.11800000000000001,0
0.081,0.11,0
0.215,-0.22699999999999998,0
0.023,-0.11,0
0.321,-0.19699999999999998,0
-0.012,-0.065,0
0.35700000000000004,-0.225,0
0.078,-0.09699999999999999,0
0.11900000000000001,-0.114,0
-0.316,-0.026000000000000002,0
0.1,-0.124,0
0.1,-0.124,0
0.17,-0.18100000000000002,0
-0.095,0.135,0
-0.114,-0.081,0
-0.065,0.151,0
0.129,0.075,0
0.35100000000000003,-0.209,0
-0.247,-0.062,0
0.16699999999999998,-0.16699999999999998,0
0.102,-0.156,0
-0.111,0.175,0
-0.165,-0.127,0
-0.131,0.16899999999999998,0
-0.142,0.138,0
0.20199999999999999,0.06,0
-0.23800000000000002,0.179,0
-0.024,0.162,0
-0.028999999999999998,0.161,0
0.156,-0.153,0
-0.10400000000000001,-0.126,0
0.09,-0.15,0
-0.153,-0.10300000000000001,0
-0.092,-0.098,0
0.203,0.048,0
0.113,-0.11199999999999999,0
-0.031,-0.10300000000000001,0
0.146,0.071,0
-0.011000000000000001,0.105,0
0.205,-0.157,0
-0.29,0.162,0
0.3,-0.203,0
0.141,0.091,0
-0.022000000000000002,-0.109,0
-0.20199999999999999,0.161,0
0.21,0.085,0
0.33399999999999996,0.035,0
-0.142,-0.052000000000000005,0
-0.142,-0.063,0
0.081,-0.128,0
-0.040999999999999995,-0.11,0
0.20800000000000002,0.08800000000000001,0
-0.358,0.0,0
-0.35,-0.063,0
-0.135,0.11800000000000001,0
0.107,0.133,0
0.382,-0.213,0
-0.23399999999999999,0.177,0
-0.109,0.174,0
-0.076,-0.078,0
-0.011000000000000001,0.153,0
-0.015,-0.14300000000000002,0
-0.21899999999999997,-0.064,0
0.078,0.128,0
0.272,0.047,0
-0.139,0.14800000000000002,0
-0.157,0.135,0
0.012,-0.124,0
0.172,-0.16699999999999998,0
0.037000000000000005,0.095,0
0.046,-0.149,0
0.423,-0.231,0
-0.001,-0.10300000000000001,0
-0.04,0.11599999999999999,0
-0.031,-0.092,0
0.285,-0.18600000000000003,0
0.021,0.159,0
0.045,0.13,0
0.18600000000000003,-0.156,0
-0.086,-0.133,0
0.233,-0.177,0
-0.212,0.213,0
0.141,0.083,0
-0.307,0.14,0
-0.18600000000000003,-0.105,0
0.32,0.021,0
-0.069,0.157,0
0.165,-0.126,0
0.304,-0.18100000000000002,0
0.192,0.084,0
0.025,-0.109,0
0.265,-0.17300000000000001,0
0.063,-0.193,0
-0.094,0.16399999999999998,0
0.22699999999999998,0.026000000000000002,0
-0.316,0.18600000000000003,0
0.264,-0.188,0
-0.066,-0.07200000000000001,0
0.004,0.098,0
0.331,0.028999999999999998,0
-0.006,0.159,0
-0.34600000000000003,0.24,0
-0.013000000000000001,0.126,0
0.2,0.062,0
0.039,0.152,0
0.172,0.068,0
0.18,0.025,0
-0.126,0.14,0
-0.048,-0.066,0
-0.121,-0.09,0
0.353,-0.19899999999999998,0
0.042,-0.094,0
0.09699999999999999,-0.156,0
0.037000000000000005,0.109,0
0.134,0.105,0
0.267,0.059000000000000004,0
-0.05,-0.095,0
0.11,0.09699999999999999,0
-0.237,0.191,0
-0.307,0.188,0
0.243,0.042,0
-0.267,-0.156,0
0.157,0.092,0
0.11,0.12,0
-0.040999999999999995,0.115,0
-0.249,0.201,0
0.168,0.096,0
-0.021,0.129,0
-0.24600000000000002,0.19899999999999998,0
0.08900000000000001,0.122,0
-0.342,0.222,0
-0.32799999999999996,-0.061,0
-0.032,0.149,0
0.324,-0.198,0
0.027999999999999997,0.11900000000000001,0
-0.009000000000000001,-0.128,0
-0.223,0.17600000000000002,0
-0.115,-0.102,0
0.32,0.027000000000000003,0
0.057999999999999996,-0.11900000000000001,0
0.281,-0.195,0
0.282,0.059000000000000004,0
-0.22899999999999998,0.001,0
-0.124,0.146,0
-0.268,-0.09,0
-0.303,-0.59,1
-0.303,-0.59,0
0.203,0.057,0
-0.121,0.153,0
-0.19,0.17800000000000002,0
0.34,-0.193,0
0.002,-0.11900000000000001,0
-0.018000000000000002,0.11599999999999999,0
0.253,-0.17600000000000002,0
0.077,-0.168,0
0.409,-0.21600000000000003,0
0.42100000000000004,0.042,0
-0.069,-0.086,0
-0.062,0.131,0
0.19399999999999998,-0.142,0
-0.047,-0.086,0
0.19699999999999998,-0.158,0
0.132,0.09,0
0.15,-0.121,0
-0.245,0.138,0
0.109,-0.131,0
-0.175,0.166,0
-0.3,-0.177,0
-0.17300000000000001,-0.036000000000000004,0
-0.087,0.122,0
0.135,-0.146,0
0.209,-0.16899999999999998,0
-0.07400000000000001,0.154,0
0.42100000000000004,-0.23399999999999999,0
-0.27899999999999997,0.18,0
-0.153,0.159,0
-0.011000000000000001,-0.096,0
0.105,-0.129,0
-0.264,0.17,0
0.361,-0.22399999999999998,0
-0.172,0.128,0
0.133,-0.126,0
0.319,0.06,0
0.035,-0.11699999999999999,0
-0.002,-0.10300000000000001,0
0.115,-0.198,0
-0.013999999999999999,-0.098,0
0.125,-0.133,0
-0.27699999999999997,-0.019,0
-0.16399999999999998,0.149,0
0.13699999999999998,-0.138,0
-0.149,-0.115,0
-0.129,0.149,0
-0.17,-0.027999999999999997,0
-0.064,0.184,0
0.14400000000000002,-0.134,0
-0.107,0.131,0
-0.07400000000000001,-0.091,0
0.253,-0.17600000000000002,0
0.304,-0.20600000000000002,0
-0.079,0.114,0
0.152,0.087,0
-0.33299999999999996,0.19899999999999998,0
-0.025,-0.10800000000000001,0
-0.10400000000000001,-0.073,0
-0.289,0.124,0
0.017,-0.114,0
0.046,0.135,0
0.16399999999999998,-0.205,0
-0.327,0.002,0
-0.11800000000000001,0.157,0
-0.092,0.14400000000000002,0
-0.039,0.129,0
-0.02,0.114,0
0.032,-0.161,0
0.035,0.10400000000000001,0
-0.11699999999999999,-0.064,0
0.18100000000000002,-0.184,0
-0.301,-0.1,0
-0.036000000000000004,-0.083,0
-0.326,0.239,0
0.048,-0.083,0
0.33399999999999996,-0.213,0
0.094,0.09300000000000001,0
-0.33399999999999996,-0.076,0
-0.16399999999999998,-0.107,0
-0.17,-0.073,0
-0.22699999999999998,-0.08900000000000001,0
0.369,0.003,0
0.065,0.105,0
-0.091,-0.121,0
0.131,0.065,0
-0.08800000000000001,-0.099,0
0.0,-0.079,0
-0.175,0.132,0
-0.057999999999999996,-0.09,0
0.045,0.145,0
-0.019,0.135,0
0.19699999999999998,0.07200000000000001,0
-0.098,0.14400000000000002,0
-0.098,0.14400000000000002,0
-0.201,-0.042,0
-0.191,-0.07,0
-0.191,-0.07,0
-0.191,-0.07,0
0.278,-0.185,0
-0.24100000000000002,0.131,1
-0.003,-0.121,0
-0.109,-0.128,0
-0.021,-0.085,0
-0.314,0.212,0
-0.096,-0.09,0
0.10800000000000001,-0.146,0
-0.24100000000000002,-0.09300000000000001,0
-0.057,-0.066,0
-0.03,0.129,0
-0.034,-0.10800000000000001,0
-0.187,-0.106,0
-0.223,-0.02,0
0.138,0.06,0
0.36700000000000005,-0.21600000000000003,0
-0.028999999999999998,-0.158,0
-0.071,0.153,0
-0.14,0.179,0
-0.146,0.159,0
-0.23800000000000002,0.19699999999999998,0
0.11900000000000001,-0.136,0
-0.325,-0.011000000000000001,0
0.129,-0.155,0
-0.04,-0.085,0
-0.063,0.12,0
-0.079,0.125,0
0.24600000000000002,0.049,0
-0.311,-0.017,0
-0.157,-0.057,0
-0.157,-0.057,0
-0.013999999999999999,0.136,0
0.017,-0.16399999999999998,0
0.19699999999999998,0.055,0
-0.07200000000000001,-0.10300000000000001,0
0.272,0.023,0
0.369,0.008,0
-0.095,-0.077,0
-0.22,0.21100000000000002,0
0.17,-0.16,0
0.244,-0.183,0
-0.026000000000000002,0.133,0
0.069,0.102,0
0.147,0.10300000000000001,0
0.21100000000000002,0.068,0
-0.08800000000000001,-0.129,0
-0.043,-0.091,0
0.05,0.126,0
0.096,0.105,0
-0.04,-0.094,0
0.138,0.078,0
0.065,0.11599999999999999,0
0.165,-0.158,0
0.203,-0.20800000000000002,0
0.23800000000000002,0.08,0
-0.22399999999999998,0.17600000000000002,0
0.05,0.111,0
0.075,0.113,0
-0.17300000000000001,-0.09300000000000001,0
-0.106,-0.07,0
0.28300000000000003,-0.18100000000000002,0
0.294,-0.243,0
0.191,-0.212,0
-0.038,-0.162,0
-0.11599999999999999,-0.087,0
0.23399999999999999,-0.177,0
0.223,0.083,0
-0.057999999999999996,-0.069,0
0.39799999999999996,-0.218,0
0.052000000000000005,0.13,0
0.07,-0.12300000000000001,0
0.10300000000000001,0.092,0
0.264,-0.303,0
0.35700000000000004,-0.198,0
-0.134,0.165,0
-0.134,0.165,0
-0.033,0.13,0
-0.212,0.18100000000000002,0
0.263,0.031,0
0.035,-0.095,0
0.257,0.064,0
-0.017,0.146,0
0.23,0.107,0
0.322,-0.19399999999999998,0
0.07400000000000001,0.133,0
-0.138,0.19399999999999998,0
-0.214,-0.083,0
-0.035,-0.102,0
0.3,-0.191,0
0.292,0.006,0
-0.179,0.157,0
-0.05,-0.069,0
0.192,0.061,0
0.322,0.012,0
-0.105,-0.091,0
0.051,-0.12,0
-0.187,0.11199999999999999,0
0.33799999999999997,-0.196,0
-0.275,-0.005,0
0.469,-0.237,0
0.285,0.038,0
-0.313,-0.011000000000000001,0
-0.193,-0.057,0
-0.3,-0.024,0
0.162,0.09,0
0.17,-0.166,0
0.281,0.027999999999999997,0
-0.20800000000000002,-0.102,0
-0.094,-0.163,0
-0.158,0.159,0
0.064,0.125,0
0.034,0.107,0
0.264,0.034,0
-0.17800000000000002,-0.209,0
0.081,-0.171,0
0.017,0.13,0
-0.158,-0.063,0
0.24100000000000002,0.057,0
-0.259,-0.005,0
-0.172,0.15,1
-0.172,0.15,0
-0.032,0.132,0
-0.061,-0.11199999999999999,0
-0.113,-0.114,0
0.07,-0.142,0
0.078,0.057,0
0.23800000000000002,0.071,0
-0.136,0.154,0
-0.263,-0.09300000000000001,0
-0.233,0.142,0
-0.11,-0.142,0
-0.08900000000000001,-0.057,0
-0.22699999999999998,-0.049,0
-0.048,-0.081,0
0.079,0.09,0
0.128,0.068,0
-0.36700000000000005,0.032,0
0.163,-0.145,0
0.256,-0.16,0
0.256,-0.16,0
-0.325,-0.003,0
0.184,-0.188,0
-0.107,-0.1,0
0.209,0.061,0
-0.087,0.115,0
0.354,-0.21600000000000003,0
0.156,-0.126,0
-0.27,0.14400000000000002,0
-0.11699999999999999,0.13,0
-0.14400000000000002,0.18100000000000002,0
0.033,-0.14300000000000002,0
-0.024,-0.07400000000000001,0
-0.32799999999999996,-0.057,0
-0.327,0.17300000000000001,0
0.01,0.121,0
0.02,0.146,0
0.122,-0.139,0
0.016,-0.126,0
0.017,-0.109,0
0.21,0.09699999999999999,0
-0.01,0.151,0
0.052000000000000005,0.10800000000000001,0
0.198,0.107,0
0.25,0.044000000000000004,0
-0.32,0.19399999999999998,0
-0.083,-0.095,0
-0.003,-0.086,0
0.145,-0.152,0
0.109,0.08199999999999999,0
0.109,0.08199999999999999,0
0.26,0.047,0
-0.243,0.182,0
-0.065,0.105,0
0.22699999999999998,0.036000000000000004,0
0.08800000000000001,0.094,0
-0.139,-0.032,0
0.163,-0.162,0
0.10300000000000001,-0.205,0
-0.006,-0.10400000000000001,0
0.084,0.10800000000000001,0
-0.047,-0.141,0
-0.319,0.231,0
-0.019,0.14400000000000002,0
0.07400000000000001,-0.171,0
-0.322,0.196,0
-0.02,0.11800000000000001,0
0.045,-0.18,0
0.13,-0.132,0
0.046,-0.102,0
-0.15,0.177,0
-0.201,0.223,0
-0.009000000000000001,0.099,0
-0.124,-0.10400000000000001,0
0.183,0.055,0
